"lat","lng","nfollow","is_rt","nsec"
59.3293235,18.0685808,160,1,333000
-0.1806532,-78.4678382,704,0,333000
33.7490987,-84.3901849,45496,0,333000
30.264979,-97.746598,668,1,333000
34.041135883,-118.253466135,877,0,333000
59.91382,10.738741,519,0,333000
-35.288689,-71.231911,2591,1,333000
-10.861639,-53.104038,162,1,333000
39.390897,-99.066067,1930,1,333000
1.4748305,124.8420794,334,0,333000
23.634501,-102.552784,281,0,333000
10.495368,-66.848877,2155,1,333000
30.288695,-81.391784,38137,0,333000
-38.724998,-62.255142,55,1,333000
37.211164,-119.662127,67,0,334000
36.1699412,-115.1398296,2436,1,334000
28.470769,-81.395459,104,1,334000
43.651893,-79.381713,30,1,334000
33.7490987,-84.3901849,370,0,334000
-34.921448644,-57.954529641,531,1,334000
28.49308,-82.472287,62984,0,334000
44.500237055,-90.000406317,407,1,334000
42.563129,-71.273395,319,0,334000
47.633781,-95.646111,339,0,334000
-34.608983,-58.373135,46,1,334000
31.447238,-99.317341,3148,1,334000
34.192813,-118.332433,20,0,334000
-34.608507,-58.373488,203,1,334000
34.041135883,-118.253466135,877,0,334000
13.34548,-88.441116,55,0,334000
-31.416187,-62.085956,86,0,334000
39.390897,-99.066067,35,0,334000
13.34548,-88.441116,55,0,334000
33.7490987,-84.3901849,370,0,334000
41.387019,2.170044,568,1,335000
-19.964393,-44.026702,7684,1,335000
19.2464696,-99.1013498,170323,0,335000
14.235048,120.830243,426,1,335000
13.833325985,-88.916668507,59,0,335000
22.752947,-102.508723,7353,0,335000
27.463351,-82.581917,5241,1,335000
41.883229,-87.632398,363,1,335000
40.713054,-74.007228,434,0,335000
22.5421934,88.3515894,1774,0,335000
-25.744859639,28.187827047,253,1,335000
-14.7833,-64.783302,42,0,335000
51.475372,0.03686,220,1,335000
23.728216,90.409879,51,1,335000
13.833325985,-88.916668507,59,0,335000
40.463667,-3.74922,249,0,335000
13.833325985,-88.916668507,54,0,336000
-34.613149508,-58.377226623,2496,0,336000
42.886446292,-78.878369985,2380,0,336000
38.7604815,-92.5617875,1048,1,336000
36.71461,-76.249925,1039,1,336000
13.833325985,-88.916668507,54,0,336000
-2.201007,-79.881894,4351,1,336000
42.697508062,23.324145737,5065,0,336000
8.88110495,-64.2485161,1845,0,336000
44.500237055,-90.000406317,1188,1,336000
39.150108421,-77.19969948,3939,1,336000
1.2904527,103.852038,2249,0,336000
40.896461,29.371326,796,0,336000
24.694972,46.724134,23,1,336000
-34.608983,-58.373135,33848,0,336000
8.531663,-80.134925,59,1,336000
9.93606,76.261452,1237,1,336000
14.631718,-90.467437,796,1,337000
39.1406267,-77.2075612,285,1,337000
-12.05,-77.050003,311,1,337000
34.181649,-118.307934,207,1,337000
8.417503858,-80.1082580165,127,0,337000
-4.321529,15.311853,766,1,337000
21.3112102,-89.4973702,54,0,337000
34.9617605,-89.8295315,877,1,337000
21.3112102,-89.4973702,54,0,337000
10.488007909,-66.879186007,697,1,337000
43.155708,-77.612547,2967,0,337000
40.713054,-74.007228,81,0,337000
43.659218,-70.256519,868,1,337000
-33.437994,-70.650398,1180,1,337000
25.669995,-100.329985,1780,1,337000
24.024437,-104.670259,300,1,337000
44.933228,4.892081,2968,1,338000
-34.6037232,-58.3815931,2036,0,338000
40.714545,-74.007112,1431,0,338000
13.699658,-89.206804,56,0,338000
-8.783195,34.508523,1445,1,338000
13.833325985,-88.916668507,55,0,338000
20.666666972,-103.333325915,1844,1,338000
33.815391,-94.548542,222,1,338000
26.214499059,50.586496988,59,0,338000
-10.861639,-53.104038,6662,1,338000
-0.166570500505,-78.5566815018,212,0,338000
32.649259,-114.798718,1719,1,338000
13.699658,-89.206804,56,0,338000
-15.749995762,-47.749997873,548,1,338000
37.211164,-119.662127,74,1,338000
25.793349,-80.134907,7558,1,338000
25.775084,-80.194702,412,0,339000
14.653216,-61.018677,3,0,339000
23.634501,-102.552784,19398,0,339000
18.215692,-66.414655,1021,1,339000
41.887525954,-88.305348266,233,1,339000
36.686446591,-6.136057938,3328,1,339000
24.8667795,67.0311286,35,1,339000
7.999998739,-65.999995542,560,1,339000
40.713054,-74.007228,1104,0,339000
40.714545,-74.007112,1431,0,339000
43.651893,-79.381713,5394,1,339000
18.64395815,73.9325681901,202,1,339000
13.833325985,-88.916668507,55,0,339000
40.896461,29.371326,26,0,339000
-10.861639,-53.104038,506,0,339000
-34.613149508,-58.377226623,75,0,339000
39.390897,-99.066067,2675,1,339000
20.028893,-75.828995,8,1,340000
-9.99999662,-75.999997963,1164,0,340000
-10.861639,-53.104038,5583,0,340000
-10.861639,-53.104038,73,1,340000
39.1670396,-86.5342881,20013,1,340000
52.499996014,-3.499998409,1116,1,340000
40.463667,-3.74922,11371,0,340000
39.4699075,-0.3762881,16,0,340000
47.67886,-122.20666,557,1,340000
29.074535,-110.95906,272,1,340000
36.529745,-6.292648,3165,0,340000
35.842998,-86.343226,11976,0,340000
-22.832436,-42.096997,2605,0,340000
26.124163,-80.143586,1431,1,341000
39.00038871,-76.749968897,456,0,341000
9.929744,-84.085688,989,0,341000
21.521757,-77.781167,24559,1,341000
46.634707,-85.989066,2550,0,341000
39.759997789,-98.499998911,1255,0,341000
-12.05,-77.050003,24771,0,341000
39.9678269,-84.709124,304,1,341000
53.5510846,9.9936818,6718,0,341000
26.35049,-80.089,885,0,341000
7.156517,-66.22515,163,1,341000
-35.288689,-71.231911,35932,0,341000
7.999998739,-65.999995542,168,1,341000
37.278675,-76.703057,3121,1,341000
3.904655,-73.076401,1539,0,341000
25.9330005,-80.311781,4843,1,341000
4.63022,-74.080513,222,1,341000
28.49308,-82.472287,1157,1,341000
10.9970723,-63.9113296,1709,1,341000
9.3241652,-63.0147578,964,1,341000
-18.7631,-45.451801,94,0,342000
40.463667,-3.74922,259,0,342000
25.774811,-80.197731,104,1,342000
7.999998739,-65.999995542,726,1,342000
20.676631,-103.34616,144,0,342000
7.938745,-72.027234,262,1,342000
-10.861639,-53.104038,1040,1,342000
38.9071923,-77.0368707,11996,0,342000
-31.633329491,-60.699996959,142,0,342000
13.699658,-89.206804,54,0,342000
10.119422,-64.681054,1861,1,342000
40.0757384,-74.4041622,39,1,342000
10.495368,-66.848877,2598,1,342000
39.759997789,-98.499998911,3492,1,342000
34.053485,-118.245313,132,0,343000
-8.05531,-34.87199,62,1,343000
-10.861639,-53.104038,117,0,343000
44.048737,8.215138,1419,1,343000
21.521757,-77.781167,1564,0,343000
13.699658,-89.206804,54,0,343000
10.1176433,-68.0477509,12419,0,343000
37.3827,-5.9626,125,0,343000
13.7043,-89.149971,54,0,343000
6.367682,2.4252292,195,1,343000
13.7043,-89.149971,54,0,343000
13.833325985,-88.916668507,52,0,343000
-9.38994,-40.506925,685,0,344000
49.05162,-122.329359,3678,0,344000
43.651893,-79.381713,891,0,344000
7.999998739,-65.999995542,180,1,344000
7.156517,-66.22515,2932,1,344000
-23.531575,-46.789888,277,0,344000
53.683298,-1.505924,195,0,344000
-3.717217766,-38.543059062,810,1,344000
-22.275276,-42.419415,442,1,344000
25.706249,-80.4632,3421,0,344000
-38.007287,-57.55958,229,1,344000
-12.964111,-38.505824,81,0,344000
41.5976275,-0.9056623,292,1,344000
-8.055285,-34.870783,155,1,344000
13.833325985,-88.916668507,52,0,344000
21.521757,-77.781167,825,0,344000
51.507276,-0.12766,1274,1,344000
10.073093,-69.32139,923,0,344000
41.284235,-72.681414,1591,0,344000
39.759997789,-98.499998911,4500,1,344000
35.222936,-80.840161,286,0,345000
-31.456639,-64.207983,613,1,345000
10.501823,-66.912105,1878,1,345000
23.159167,-82.271056,910,0,345000
7.999998739,-65.999995542,20089,1,345000
18.701235119,-70.16504363,475,0,345000
25.7748127961,-80.1977269857,517,0,345000
38.1398141,-1.366216,441,0,345000
-25.1076701,-64.3494964,5045,0,345000
14.642516,-90.513138,238,1,345000
41.893258,12.483062,2687,1,345000
18.215692,-66.414655,926,1,345000
32.730708194,-97.272678845,3,1,345000
13.718887643,-89.724166835,55,0,345000
13.718887643,-89.724166835,55,0,345000
-12.05,-77.050003,25,0,345000
10.251366,-67.601725,1847,1,345000
49.263566,-123.138572,6290,0,346000
8.531663,-80.134925,4605,1,346000
38.892062,-77.019912,223,1,346000
51.5001592,-0.1270244,264,1,346000
9.970512,-84.196793,3136,0,346000
38.500226604,-5.147189708,430,1,346000
13.802178,-89.178525,55,0,346000
10.665156,-71.623075,522,1,346000
24.687726072,46.721848506,73,1,346000
40.713054,-74.007228,1811,1,346000
9.911519077,-67.353808381,57,1,346000
44.978520045,2.745239885,277,0,346000
50.82221,-0.137753,495,1,346000
9.081999,8.675277,6,0,346000
7.999998739,-65.999995542,10500,1,346000
39.2577642,-0.5232627,1442,1,346000
48.85693,2.3412,606,1,346000
60.166628,24.943508,541,0,346000
13.802178,-89.178525,55,0,346000
40.790066,-111.979898,43,1,346000
14.0931919,-87.2012631,567,1,347000
-0.220169,-78.512091,1033,1,347000
34.080294,-118.404679,280,0,347000
-34.608983,-58.373135,1528,1,347000
19.527232,-96.923674,2577,0,347000
37.4315734,-78.6568942,2895,0,347000
16.094498,-93.751264,515,1,347000
40.9312099,-73.8987469,89,1,347000
42.544945,1.51537,28,1,347000
14.235048,120.830243,426,1,347000
42.4775364,-83.0277001,1346,1,347000
25.775084,-80.194702,29940,1,347000
13.15647,-61.22765,208,1,347000
32.777977,-96.796215,434,0,348000
19.43253,-99.13321,529,1,348000
39.759997789,-98.499998911,1817,1,348000
-10.861639,-53.104038,532,1,348000
38.959679,-77.354538,6459,1,348000
33.749738,-117.869781,52,0,348000
37.9841493,23.7279843,6617,1,348000
36.686446591,-6.136057938,3328,1,348000
-23.442503,-58.443832,456,1,348000
42.331427,-83.0457538,379,1,348000
39.390897,-99.066067,2675,1,348000
10.146376,-67.988756,2631,1,348000
13.833325985,-88.916668507,54,0,348000
13.833325985,-88.916668507,54,0,348000
21.521757,-77.781167,139,0,349000
33.749577,-117.8743,104,0,349000
-33.456936631,-70.648267471,421,0,349000
21.521757,-77.781167,139,0,349000
7.999998739,-65.999995542,1318,1,349000
21.521757,-77.781167,139,0,349000
21.521757,-77.781167,139,0,349000
25.669995,-100.329985,68,0,349000
13.699658,-89.206804,57,0,349000
7.999998739,-65.999995542,83,0,349000
-0.1806532,-78.4678382,85,1,349000
45.67262,5.89968,201,1,349000
13.699658,-89.206804,57,0,349000
10.5120053,-66.9454161,1202,0,349000
-22.275276,-42.419415,3221,1,350000
42.358894,-71.056742,280,1,350000
-33.024527,-71.55234,843,1,350000
13.699658,-89.206804,53,0,350000
41.487278,2.185951,8406,0,350000
52.517037,13.38886,15,0,350000
18.898577,-70.496437,263,1,350000
-34.608983,-58.373135,277,0,350000
40.68025,-3.958849,888,1,350000
7.999998739,-65.999995542,907,1,350000
4.614943,-74.069374,177,0,350000
-33.589214,-69.032844,355,1,350000
44.8041322,-93.1668858,44,1,350000
26.124163,-80.143586,1431,1,350000
38.895107055,-77.036368477,15733,0,350000
35.68322,139.80895,1974,1,350000
-33.1982386,-63.9325875,170,1,350000
-31.47089045,-55.31327695,287,0,350000
36.2986831,-82.3248449,1179,1,350000
47.6236,-122.318298,30021,0,350000
51.507276,-0.12766,1596,0,350000
-34.608983,-58.373135,1146,0,350000
40.463667,-3.74922,112,1,350000
19.24779,-98.906375,55,0,351000
-22.925023,-43.225021,493,1,351000
-34.613149508,-58.377226623,10777,0,351000
19.24779,-98.906375,55,0,351000
54.0,-2.0,477305,1,351000
-33.93462,18.86676,325,1,351000
-10.861639,-53.104038,528,0,351000
22.484432,79.7141,484,1,351000
33.748547,-84.391502,2841,1,351000
18.215692,-66.414655,447,1,351000
-34.613149508,-58.377226623,10777,0,351000
13.699658,-89.206804,53,0,351000
28.0836269,-80.6081089,12408,0,351000
-2.201007,-79.881894,274,1,351000
43.524673,12.1605,63,0,351000
52.3367671,-6.4601397,67,1,351000
39.759997789,-98.499998911,50125,0,351000
-34.873496401,-57.883026487,260,1,351000
33.749577,-117.8743,53,0,352000
37.550195,-121.980829,1166,0,352000
7.999998739,-65.999995542,968,1,352000
26.147369,-81.795483,1108,0,352000
36.529854,-6.290237,2999,1,352000
13.753343,100.504826,1964,1,352000
52.599167211,6.394438881,264,0,352000
33.749577,-117.8743,53,0,352000
42.84637,-2.672519,876,1,352000
-0.190413,-78.495995,630,1,352000
34.0194543,-118.4911912,1227,1,352000
-22.5112498,-43.1779306,1878,0,352000
45.4613453,9.15933655,1943,0,352000
13.699658,-89.206804,59,0,352000
42.283427815,-71.349498732,177,0,353000
-35.288689,-71.231911,2591,1,353000
40.015831,-105.27927,447,1,353000
4.43503,-75.21949,387,1,353000
13.699658,-89.206804,55,0,353000
13.699658,-89.206804,55,0,353000
28.577142,77.163408,433,0,353000
13.699658,-89.206804,59,0,353000
-29.698614,-51.129654,1172,1,353000
18.471875,-69.891417,310,0,353000
34.053717,-118.2427266,1610,1,354000
43.929795686,2.147999286,803,0,354000
40.713054,-74.007228,64,0,354000
40.391947,-3.666092,388,1,354000
42.887691,-78.879374,334,0,354000
30.423382,-9.604781,1270,1,354000
14.041387,-88.939408,52,0,354000
38.9071923,-77.0368707,41582,1,354000
38.1938137,15.5540152,773,1,354000
16.094498,-93.751264,515,1,354000
60.390688,5.332732,1263,0,354000
18.735693,-70.162651,1088,0,354000
43.929795686,2.147999286,803,0,354000
-12.373061,-76.7221082,55,0,354000
-23.960833,-46.333889,143,0,354000
-12.373061,-76.7221082,55,0,354000
18.471875,-69.891417,773,1,354000
-35.288689,-71.231911,1466,1,354000
32.715328559,-117.157259932,21,0,354000
-6.850372,107.922393,2371,0,355000
10.523236,-66.928367,1517,1,355000
10.496051,-66.886336,1141,1,355000
-19.145447,-44.647823,5892,0,355000
13.718887643,-89.724166835,53,0,355000
41.258607775,-95.937786827,880,0,355000
41.47441105,-88.0587624518,1750,1,355000
13.718887643,-89.724166835,53,0,355000
6.2691845,100.416839,1215,1,355000
8.537981,-80.782127,110,0,355000
7.999998739,-65.999995542,1024,1,355000
10.501823,-66.912105,733,1,355000
29.760803,-95.369506,445,1,355000
20.666666972,-103.333325915,1844,1,355000
51.507276,-0.12766,540,1,355000
14.041387,-88.939408,52,0,355000
7.999998739,-65.999995542,198,1,355000
10.501823,-66.912105,1354,1,355000
41.049788,-3.941834,685,1,355000
-34.6037232,-58.3815931,1231437,1,355000
13.833325985,-88.916668507,4,0,356000
7.999998739,-65.999995542,3891,1,356000
43.7047927,-72.2925909,71,1,356000
5.71418,-72.928627,1011,0,356000
-7.1147841,-34.8897979,319,1,356000
45.466621,9.190617,1390,1,356000
-0.1806532,-78.4678382,85,1,356000
-5.180911,-40.6706845,16,0,356000
39.951061,-75.16562,180,0,356000
40.896461,29.371326,181,1,356000
-2.2124357,-79.895812,41,1,356000
13.499995571,-88.866668945,5,0,356000
40.713054,-74.007228,285,0,356000
34.833694,-84.452704,513,1,356000
1.2904527,103.852038,2249,1,356000
13.833325985,-88.916668507,4,0,356000
24.024437,-104.670259,300,1,356000
39.170285,-91.87336,1441,0,356000
-19.145447,-44.647823,5892,0,356000
-19.145447,-44.647823,5892,0,356000
20.999997387,-100.999999516,832,1,356000
38.895107055,-77.036368477,183727,1,356000
18.898577,-70.496437,263,1,356000
44.500422,11.340021,2767,0,356000
21.521757,-77.781167,1290,0,357000
25.774267133,-80.193657243,1551,0,357000
21.521757,-77.781167,147,0,357000
10.495368,-66.848877,396,0,357000
42.358894,-71.056742,21657,0,357000
8.970743,-79.534454,389,1,357000
-23.6463741,-70.3980033,177,1,357000
21.555929,-79.544605,427,1,357000
38.892062,-77.019912,4751,1,357000
13.499995571,-88.866668945,5,0,357000
-35.288689,-71.231911,773,0,357000
48.235533,-101.296061,2480,0,357000
59.3293235,18.0685808,29,1,357000
55.378051,-3.435973,2651,1,357000
33.4151843,-111.8314724,164,0,357000
34.003291,-118.244095,2255,0,357000
-19.871375,-40.875855,616,1,357000
36.3478894,-82.1501287,46,0,357000
21.521757,-77.781167,3201,0,357000
10.495368,-66.848877,296,1,357000
48.856898,2.350844,1308,0,357000
-0.1806532,-78.4678382,412,0,358000
20.620406578,-105.230659012,4,0,358000
41.387019,2.170044,34,1,358000
40.713054,-74.007228,1652,1,358000
-12.046067,-77.052008,1247,1,358000
19.342099,-99.148576,2196,1,358000
42.358894,-71.056742,280,0,358000
38.8462236,-77.3063733,18,1,358000
7.999998739,-65.999995542,328,0,358000
20.620406578,-105.230659012,4,0,358000
13.833325985,-88.916668507,5,0,358000
7.999998739,-65.999995542,1109,1,358000
13.833325985,-88.916668507,5,0,358000
40.713054,-74.007228,696,1,358000
-34.6037232,-58.3815931,272,1,358000
43.459525,-76.228741,82,0,358000
23.634501,-102.552784,530,1,358000
39.738453,-104.984853,1178,0,358000
38.904785,-77.016275,7603,1,358000
39.76845,-86.156212,463,1,358000
39.951061,-75.16562,13218,0,358000
4.659948,-74.066392,1377,1,358000
34.500297629,-111.500978472,24657,0,358000
39.021385,125.752745,45,0,358000
43.940449,-120.605279,27,1,358000
41.893258,12.483062,4,0,359000
37.77492698,-122.419416874,3313,1,359000
7.999998739,-65.999995542,2327,0,359000
40.713054,-74.007228,204,0,359000
42.965446,-85.670209,321,0,359000
22.484432,79.7141,293,0,359000
34.995611,-85.236362,236,0,359000
53.333056573,-6.248889923,1769,0,359000
33.9807911,71.54193115,15916,0,359000
13.699658,-89.206804,3,0,359000
36.255089,-115.238395,7228,1,359000
-33.4691199,-70.641997,2,1,359000
21.521757,-77.781167,4029,0,359000
48.85693,2.3412,637,1,359000
13.699658,-89.206804,3,0,359000
-33.437234,-70.650018,547,0,360000
-2.439435,-54.698735,404,0,360000
-34.608507,-58.373488,118,0,360000
13.833325985,-88.916668507,3,0,360000
21.521757,-77.781167,31,1,360000
38.7094,-75.675598,136,0,360000
19.849998458,-90.533325516,2485,0,360000
36.641528,-93.218006,265,0,360000
10.495368,-66.848877,588,0,360000
6.244061,-75.573596,1277,1,360000
13.833325985,-88.916668507,3,0,360000
32.08059,-81.090103,181,0,360000
-0.055426,-51.1767672,1020,1,360000
7.769809,-72.227028,986,1,360000
13.833325985,-88.916668507,104,0,360000
22.135894,-80.43931,73,0,360000
38.895107055,-77.036368477,322,1,360000
13.833325985,-88.916668507,104,0,360000
40.714545,-74.007112,1204,1,360000
21.521757,-77.781167,63,0,360000
-32.890183,-68.8440498,297,0,361000
41.6239585,-88.22306195,70,0,361000
41.8781136,-87.6297982,94,1,361000
7.999998739,-65.999995542,1347,1,361000
40.790066,-111.979898,43,1,361000
9.3816682,-68.3339275,809,0,361000
-8.05531,-34.87199,51668,1,361000
-34.905904,-56.191357,877,0,361000
43.3813069,-4.397058,4,0,361000
-21.7624237,-43.3433999,1800,1,361000
10.501823,-66.912105,559,1,361000
38.9071923,-77.0368707,15895,0,361000
43.3813069,-4.397058,4,0,361000
13.711948,-89.204987,66,1,361000
-14.7833,-64.783302,42,0,361000
19.43253,-99.13321,2198,1,361000
-34.608983,-58.373135,1135683,0,362000
14.96233385,-90.1629992545,3,0,362000
39.759997789,-98.499998911,1580,1,362000
38.892062,-77.019912,1231,0,362000
-53.162624,-70.908369,58,1,362000
34.16825365,-111.9317105,458,0,362000
14.96233385,-90.1629992545,3,0,362000
-33.024527,-71.55234,843,1,362000
14.235048,120.830243,426,1,362000
10.501823,-66.912105,733,1,362000
7.999998739,-65.999995542,985,1,362000
42.4182694,-71.4485953,34,1,362000
10.073887165,-69.322779619,1532,0,362000
-3.6895112,-40.3485697,181,1,362000
32.576227,-86.6807375,1054,0,362000
42.562206,-8.866587,53,1,362000
24.687726072,46.721848506,73,1,362000
41.656057499,-0.877338691,7044,0,362000
7.999998739,-65.999995542,556,1,363000
7.999998739,-65.999995542,1024,1,363000
37.395321,-122.052627,1118,1,363000
8.537981,-80.782127,994,1,363000
-15.7942287,-47.8821658,800,1,363000
41.47441105,-88.0587624518,1750,1,363000
-22.275276,-42.419415,1140,0,363000
43.300019,10.873926,211,1,363000
7.999998739,-65.999995542,2832,0,363000
40.759776,-73.817302,9674,0,363000
4.5980478,-74.0760867,61,1,363000
13.92034,-89.84729,6,0,364000
53.479147,-2.244745,16,0,364000
33.8847361,-118.4109089,10672,0,364000
18.898577,-70.496437,263,1,364000
39.390897,-99.066067,2675,1,364000
10.073887165,-69.322779619,233,1,364000
13.92034,-89.84729,6,0,364000
38.7521235,-121.2880059,361,0,364000
53.479147,-2.244745,889,1,364000
37.407809,-1.584008,301,1,364000
-23.550328,-46.633965,147,0,364000
-21.794331,-48.176861,61,1,364000
46.3318149,-72.5557583,815,1,364000
37.4418834,-122.1430195,16005,0,364000
10.495368,-66.848877,84279,0,364000
10.501823,-66.912105,1354,1,364000
-19.922732,-43.945095,204,1,364000
21.521757,-77.781167,1461,0,364000
29.0137699,-82.5564468,2300,1,365000
42.965446,-85.670209,822,0,365000
13.699658,-89.206804,6,0,365000
3.822215,103.33545,67,1,365000
13.68766,-89.29155,729,1,365000
-19.922732,-43.945095,13,1,365000
38.029306,-78.4766781,2779,0,365000
40.7379299,13.9486184,642,1,365000
-3.71841,-38.542881,88543,0,365000
24.024437,-104.670259,300,1,365000
-16.404788,-71.528817,449,0,365000
34.07565,-84.294548,16,1,365000
13.711948,-89.204987,66,1,365000
16.094498,-93.751264,515,1,365000
4.814278,-75.694558,66,1,365000
-26.032493,28.026914,645,1,365000
11.69877,-70.199387,1117,1,365000
-9.99999662,-75.999997963,1066,1,365000
13.699658,-89.206804,3,0,365000
41.308252,-72.924161,1085,1,365000
38.9071923,-77.0368707,10074,1,365000
38.6667184,-90.3209503,570,1,365000
21.521757,-77.781167,922,0,365000
40.71426859,-74.005968449,46,0,365000
48.856898,2.350844,28,0,365000
13.699658,-89.206804,3,0,365000
28.13026,-15.43973,869,0,365000
40.713054,-74.007228,188,0,366000
25.669995,-100.329985,619,1,366000
-2.201007,-79.881894,32,1,366000
13.699658,-89.206804,6,0,366000
-33.4691199,-70.641997,551,1,366000
-32.999997688,-55.999997621,36,1,366000
6.560356,-75.827953,3873,1,366000
27.9094665,-82.7873244,1135,1,366000
40.099562,-83.113812,85,1,366000
34.0736185,-118.400355597,4461,0,366000
13.699658,-89.206804,4,0,366000
14.0931919,-87.2012631,25,1,366000
40.896461,29.371326,181,1,366000
13.699658,-89.206804,4,0,366000
34.995717,-76.765212,66,1,366000
38.9071923,-77.0368707,15004,0,367000
41.883229,-87.632398,2238,1,367000
13.699658,-89.206804,5,0,367000
19.4299342,-99.2115105,662319,0,367000
19.2464696,-99.1013498,174,1,367000
6.245782,-75.574582,13,1,367000
7.999998739,-65.999995542,243,1,367000
-10.861639,-53.104038,1029,0,367000
-35.288689,-71.231911,1285,0,367000
51.51179,-0.144274,256,1,367000
38.892062,-77.019912,2113,1,367000
-12.05,-77.050003,497,0,367000
-34.833458954,-56.167346767,111,1,367000
-28.627115,-56.028266,2385,1,367000
-35.288689,-71.231911,1285,0,367000
35.962631,-83.916677,680,1,367000
43.51105,-79.88386,1883,0,367000
36.529854,-6.290237,2999,1,367000
43.651893,-79.381713,173,1,367000
25.774267133,-80.193657243,1165,0,367000
9.3140317,-70.6068524,93,1,367000
44.979966476,-93.263836162,1150,1,367000
10.495368,-66.848877,3721,1,367000
-33.437994,-70.650398,1180,1,367000
13.699658,-89.206804,5,0,367000
10.4696404,-66.8037185,233,1,367000
-33.8548157,151.2164539,7278,1,368000
7.999998739,-65.999995542,1109,1,368000
3.904655,-73.076401,1880,0,368000
48.916311,2.1768808,350,1,368000
38.895107055,-77.036368477,96066,1,368000
10.9970723,-63.9113296,1709,1,368000
13.699658,-89.206804,5,0,368000
19.43253,-99.13321,529,1,368000
38.9071923,-77.0368707,4032,0,368000
10.5094405,-66.9033668,242,0,368000
13.699658,-89.206804,5,0,368000
10.495368,-66.848877,3689,1,368000
39.759997789,-98.499998911,17,0,368000
19.43253,-99.13321,3277,1,368000
-10.861639,-53.104038,377,1,368000
45.421776,-75.691183,5443,1,368000
42.33168,-83.048,385,0,368000
33.8750629,35.843409,340,1,368000
13.699658,-89.206804,3,0,368000
38.804665,-77.043614,27338,0,368000
39.2953,-78.6381,536,0,368000
40.713054,-74.007228,67,1,368000
7.999998739,-65.999995542,135,1,368000
13.699658,-89.206804,3,0,368000
20.579882,-103.613949,16,1,369000
10.687687,-71.59757,441,1,369000
7.999998739,-65.999995542,83,0,369000
39.759997789,-98.499998911,7258,0,369000
12.839902,-85.033455,99,0,369000
4.5980478,-74.0760867,634,0,369000
13.699658,-89.206804,5,0,369000
23.634501,-102.552784,28598,0,369000
7.999998739,-65.999995542,726,1,369000
10.501823,-66.912105,733,1,369000
39.170285,-91.87336,1451,0,369000
-15.777285,-47.928249,680,1,369000
20.579882,-103.613949,10,1,369000
23.634501,-102.552784,617,0,369000
19.431949,-99.133125,5,1,369000
29.950621,-90.074948,1123,1,369000
-32.8338,-70.5982,9090,0,369000
-10.861639,-53.104038,12710,0,369000
29.074535,-110.95906,1,1,369000
40.481663,-3.364136,93,1,369000
23.634501,-102.552784,5736,1,369000
6.245782,-75.574582,1016,1,369000
20.579882,-103.613949,606,1,369000
26.505416,29.876143,5624,1,369000
20.579882,-103.613949,23,1,369000
46.1983922,6.1422961,71,1,369000
20.6719563,-103.416501,1792,1,369000
13.699658,-89.206804,5,0,369000
21.521757,-77.781167,954,1,369000
20.579882,-103.613949,31,1,369000
9.865041,-83.921162,412,1,369000
10.523236,-66.928367,1517,1,369000
31.75917,-106.487488,2713,0,369000
43.648557,-79.385361,126,1,369000
28.100377,-15.440155,197,0,369000
20.750328,-103.406998,46,1,369000
20.6719563,-103.416501,189,1,369000
30.264979,-97.746598,668,1,370000
13.699658,-89.206804,4,0,370000
39.79936,-89.643624,2666,0,370000
55.674756729,12.565506151,109,1,370000
10.501823,-66.912105,105,1,370000
-1.945001,30.063828,257,1,370000
13.699658,-89.206804,5,0,370000
19.43253,-99.13321,6,1,370000
41.893258,12.483062,106,1,370000
13.699658,-89.206804,5,0,370000
11.394604,-69.6810338,3568,0,370000
35.7795897,-78.6381787,93,1,370000
20.579882,-103.613949,12,1,370000
-12.05,-77.050003,37,0,370000
43.419932,-80.369645,360,0,370000
40.9312099,-73.8987469,89,1,371000
13.699658,-89.206804,5,0,371000
44.410384,8.938974,2707,1,371000
40.713054,-74.007228,1921,1,371000
52.517037,13.38886,20716,1,371000
18.018249,-65.8018775,174,0,371000
22.951320083,-102.704219976,422,0,371000
51.51179,-0.144274,256,1,371000
8.883328836,-80.866667008,322,1,371000
40.420275,-3.705766,1460,1,371000
-35.288689,-71.231911,2749,0,371000
-15.779384,-47.925738,372,1,371000
-33.51510765,-70.82447735,324,0,371000
43.651893,-79.381713,2639,1,371000
13.699658,-89.206804,4,0,371000
51.41233,-0.300689,255,0,371000
13.699658,-89.206804,5,0,371000
43.524673,12.1605,106,1,371000
44.422735934,8.847657139,999,1,371000
19.43253,-99.13321,18180,0,372000
40.714545,-74.007112,4224,0,372000
-34.6037232,-58.3815931,4304,1,372000
10.495368,-66.848877,580,1,372000
13.699658,-89.206804,3,0,372000
13.699658,-89.206804,3,0,372000
20.97909,-158.065191,148,0,372000
40.713054,-74.007228,691,1,372000
1.2904527,103.852038,2249,1,372000
10.495368,-66.848877,418,0,372000
1.2904527,103.852038,499,0,372000
7.999998739,-65.999995542,1161,0,372000
-15.7762537,-47.796623,468,0,372000
-23.550328,-46.633965,308,1,372000
37.211164,-119.662127,1775,0,372000
40.0048655,-75.117998,4135,0,372000
50.846275,4.354715,380,1,372000
7.999998739,-65.999995542,19853,0,373000
13.699658,-89.206804,2,0,373000
3.904655,-73.076401,2611,0,373000
40.637243,15.802221,371,1,373000
13.699658,-89.206804,5,0,373000
19.2464696,-99.1013498,378,1,373000
