Text,country_code ,followers_count,friends_count,link ,type,coordinates,City,State,posted_time,epoch_time,real_name ,statuses_count ,tweet_url ,
Glad 4 opportunities I've had to do ministry in Cuba. Many of my friends there long supported the US embargo. Wanted pressure on Castro... ,United States,223,229,http://twitter.com/Pastor3D/statuses/545269544546480129,Polygon,"-83.67529, 36.540739; -83.67529, 39.466012; -75.16644, 39.466012; -75.16644, 36.540739","Virginia, US",,12/17/2014 17:29,1418837364,Danny Davis,6749,,"Danville, Virginia, USA"
"@SpecialReport Apparently,POTUS missed memo telling him his presidency is over &amp; he needs to stop doing stuff! @vj44  #Cuba #LameDuck4What ",United States,109,143,http://twitter.com/jimj02155/statuses/545269561898319872,Polygon,"-71.191505, 42.227797; -71.191505, 42.399542; -70.986004, 42.399542; -70.986004, 42.227797","Boston, MA",,12/17/2014 17:29,1418837368,Jim Watson,11075,,Boston
"In a way, About fucking time to normalize relations with Cuba (ie. China). When can I buy my Cohiba's, that is the question I want answered! ",United States,862,1528,http://twitter.com/dc_f1fan/statuses/545269559771791360,Polygon,"-77.265228, 38.898565; -77.265228, 38.934957; -77.196534, 38.934957; -77.196534, 38.898565","Tysons Corner, VA",,12/17/2014 17:29,1418837368,d-rock,1232,,"Arlington, VA"
@BasedDFZ MAKE CUBANS ONLINE ,United States,303,234,http://twitter.com/CQGsp/statuses/545269559373365249,Polygon,"-80.526237, 25.440567; -80.526237, 25.5183308; -80.3779961, 25.5183308; -80.3779961, 25.440567","Homestead, FL",,12/17/2014 17:29,1418837368,twatfag,45187,,"Miami, FL"
¡¡Hola Cuba!! ,United States,196,189,http://twitter.com/NatalieJones7/statuses/545269566285160448,Polygon,"-90.135782, 34.994192; -90.135782, 35.2728491; -89.708276, 35.2728491; -89.708276, 34.994192","Memphis, TN",,12/17/2014 17:29,1418837369,Natalie Jones,507,,Memphis
So does this mean the @StateDept will have some job openings in #LaHabana ? #EEUUCuba ,United States,131,357,http://twitter.com/Ryan_Daly/statuses/545269576565411840,Polygon,"-104.053515, 39.999719; -104.053515, 43.001708; -95.30829, 43.001708; -95.30829, 39.999719","Nebraska, US",,12/17/2014 17:29,1418837372,Ryan Daly,594,,"St. Paul, MN or Omaha, NE"
@dougmillsnyt with photo of Obama's remarks about Cuba. http://t.co/iaSUeZ6Jkk ,United States,521,595,http://twitter.com/thomassimonetti/statuses/545269601920380928,Polygon,"-74.026675, 40.683935; -74.026675, 40.877483; -73.910408, 40.877483; -73.910408, 40.683935","Manhattan, NY",,12/17/2014 17:29,1418837378,Thomas Simonetti,166,http://twitter.com/thomassimonetti/status/545269601920380928/photo/1,"Brooklyn, NY"
#Cuba Dictator: this does not mean that the most important issue has been resolved. The embargo on our country has to end / #CubaPolicy ,United States,2984,2000,http://twitter.com/gapundit/statuses/545269626041815040,Polygon,"-84.576827, 33.647549; -84.576827, 33.8868859; -84.289385, 33.8868859; -84.289385, 33.647549","Atlanta, GA",,12/17/2014 17:29,1418837384,Georgia Pundit,16936,,"Atlanta, Georgia"
Obama's decision to change policy towards #Cuba only confirms what many around the world knew: The #CubaEmbargo was a failure ,United States,1106,959,http://twitter.com/HernanPolitica/statuses/545269631665979392,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",,12/17/2014 17:29,1418837385,Hernán Molina,4155,,Los Angeles
@GStephanopoulos: Going fwd – licenced U.S. travelers to Cuba now authorized to import $400 of goods –  cigars for personal consumption ,United States,673,1212,http://twitter.com/bethwillon/statuses/545269635860295682,Polygon,"-122.035311, 37.193164; -122.035311, 37.469154; -121.71215, 37.469154; -121.71215, 37.193164","San Jose, CA",,12/17/2014 17:29,1418837386,Beth Willon,3778,,"San Jose, CA"
"Y, como dijo aquel sabio filósofo de Baní… ""¡Ahora es que Cuba está ganando!"" ",United States,1358,301,http://twitter.com/Tirana69/statuses/545269644492562432,Polygon,"-73.728427, 40.644775; -73.728427, 40.679495; -73.68145, 40.679495; -73.68145, 40.644775","Valley Stream, NY",,12/17/2014 17:29,1418837388,? K?r!n? ® ?,80457,,"Si, ¡muchas gracias!"
PRESIDENTE KENNEDY HABLA DE EMBARGO A CUBA @VoceroPR @EdwardZayas https://t.co/K5s6Dvfg85 ,United States,1838,587,http://twitter.com/RafyRiveraDiaz/statuses/545269648229695488,Polygon,"-66.125093, 18.29645; -66.125093, 18.471881; -65.991643, 18.471881; -65.991643, 18.29645","San Juan, Puerto Rico",,12/17/2014 17:29,1418837389,Rafy Rivera,18903,https://www.youtube.com/watch?v=P7YkJxQT_0Y,Puerto Rico
"This could be great tourism news for South Florida and the keys.  New cruise stops, ferry boat services, etc. #CubaEmbargo no more. ",United States,117,221,http://twitter.com/MRWallaceJr/statuses/545269650960154624,Polygon,"-81.437009, 30.3239911; -81.437009, 30.361817; -81.3944701, 30.361817; -81.3944701, 30.3239911","Atlantic Beach, FL",,12/17/2014 17:29,1418837390,Michael Wallace,2304,,Florida
I'm actually crying tears of joy at this: http://t.co/hnlJK6onNn ,United States,162,916,http://twitter.com/siciliangecko/statuses/545269654454034432,Polygon,"-74.255641, 40.495865; -74.255641, 40.91533; -73.699793, 40.91533; -73.699793, 40.495865","New York, NY",,12/17/2014 17:29,1418837390,Robusta Capp,1680,http://www.thenewcivilrightsmovement.com/davidbadash/watch_live_president_obama_announces_move_to_normalize_relations_with_cuba,"New York, NY"
"If you're wondering why Cuba is becoming so pliant, consider that GDP grew by just 0.6% in the first half of 2014 and investment is falling. ",United States,907,1427,http://twitter.com/michael_hendrix/statuses/545269665413754881,Polygon,"-76.711517, 39.197211; -76.711517, 39.372215; -76.529388, 39.372215; -76.529388, 39.197211","Baltimore, MD",,12/17/2014 17:29,1418837393,Michael Hendrix,7465,,"Washington, DC"
Spencer's Gifts just upped their Castro New Era hat order #Cuba ,United States,133,86,http://twitter.com/Square_Triangle/statuses/545269679942807553,Polygon,"-83.319904, 42.442178; -83.319904, 42.517441; -83.200639, 42.517441; -83.200639, 42.442178","Southfield, MI",,12/17/2014 17:29,1418837396,Jordon,6245,,Detroit
"So basically, Obama got us Cuba for Pope Frank's birthday.   Awesome. ",United States,1058,597,http://twitter.com/arsonistkitten/statuses/545269693741674496,Polygon,"-90.137908, 29.889574; -90.137908, 30.075628; -89.884108, 30.075628; -89.884108, 29.889574","New Orleans, LA",,12/17/2014 17:30,1418837400,Diana Cannon,19353,,"NOLA / via NYC, DC, STL, CHI"
@theveganmancave Boom! The sound of plummeting prices for Cubans. ,United States,220,540,http://twitter.com/UnPerroDeSuerte/statuses/545269712691527680,Polygon,"-117.523867, 33.85216; -117.523867, 39.79369; -84.097028, 39.79369; -84.097028, 33.85216","Riverside, CA",,12/17/2014 17:30,1418837404,Lester Walters,7250,,SoCal
#Cuba and #USA ending that 50 year+ cold war cant wait to go on Vacation! #Obama http://t.co/CoC2I6zo0e ,United States,107,210,http://twitter.com/clislephoto/statuses/545269720719831040,Polygon,"-73.437741, 42.726853; -73.437741, 45.01666; -71.464604, 45.01666; -71.464604, 42.726853","Vermont, US",,12/17/2014 17:30,1418837406,CL PHOTO,815,http://twitter.com/clislephoto/status/545269720719831040/photo/1,Burlington - Stowe
Debemos celebrar hoy porque los Estados Unidos reestablecieron relaciones con la República de Cuba y es el día final del semestre ?? ,United States,343,575,http://twitter.com/calvindailey/statuses/545269770661400576,Polygon,"-88.097892, 37.771743; -88.097892, 41.761368; -84.78458, 41.761368; -84.78458, 37.771743","Indiana, US",,12/17/2014 17:30,1418837418,Calvin Dailey,2205,,Indiana
If Cuba and USA rekindle  their diplomatic relations first thing thing they goin to do is come for Assata Shakur I bet you ,United States,339,586,http://twitter.com/EZE_CHILLTOWN/statuses/545269773421268992,Polygon,"-74.041878, 40.570842; -74.041878, 40.739434; -73.855673, 40.739434; -73.855673, 40.570842","Brooklyn, NY",,12/17/2014 17:30,1418837419,BikeLifeEzE™,12350,,Staten Island
You know I'm feeling fabulous because I met this beautiful Cuban. Every night is like the bay of pigs. ,United States,501,1558,http://twitter.com/Karryfornia/statuses/545269785475710976,Polygon,"-89.7731855, 39.673272; -89.7731855, 39.87542; -89.546193, 39.87542; -89.546193, 39.673272","Springfield, IL",,12/17/2014 17:30,1418837422,Karry,19086,,Illinois
How much #TaxPayers $ to go to #Cuba as #Obama welcomes his fiends another POOR communist  #country while shrinking #military ,United States,8454,8170,http://twitter.com/ladydiquickwit/statuses/545269807768432643,Polygon,"-71.002897, 42.540366; -71.002897, 42.612824; -70.904091, 42.612824; -70.904091, 42.540366","Danvers, MA",,12/17/2014 17:30,1418837427,Ladydi,15382,,massachusetts
@NicolasMaduro Mosca!! Tactica Diplomatica o Triste Realidad? Cuba y EE.UU. restablecen relaciones diplomáticas. Amanecera y veremos ,United States,19922,21203,http://twitter.com/Hectoreina456/statuses/545269810922532864,Polygon,"-80.463302, 27.5870076; -80.463302, 27.674983; -80.346166, 27.674983; -80.346166, 27.5870076","Vero Beach, FL",,12/17/2014 17:30,1418837428,Horacio Araque,33750,,"Port St. Lucie, FL"
"The United States will normalize diplomatic relations with Cuba. Finally, decent cigars for all! http://t.co/Ov1iPqB4fs ",United States,448,166,http://twitter.com/BrentAMadison/statuses/545269817188442112,Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",,12/17/2014 17:30,1418837429,Brent Madison,1779,http://www.thedailybeast.com/cheats/2014/12/17/alan-gross-released-from-cuban-prison.html?via=twitter_page,Los Angeles
