type,coordinates,location_displayname,City,State,posted_time ,epoch_time
Polygon,"-96.903853, 46.787881; -96.903853, 46.941884; -96.756332, 46.941884; -96.756332, 46.787881","Fargo, ND",Fargo, ND,12/16/14 9:28 PM,1418765327
Polygon,"-96.903853, 46.787881; -96.903853, 46.941884; -96.756332, 46.941884; -96.756332, 46.787881","Fargo, ND",Fargo, ND,12/17/14 2:07 PM,1418825242
Polygon,"-90.49599, 38.461929; -90.49599, 38.55905; -90.405045, 38.55905; -90.405045, 38.461929","Fenton, MO",Fenton, MO,12/17/14 3:10 PM,1418829023
Polygon,"-86.076196, 39.9267692; -86.076196, 40.000753; -85.823905, 40.000753; -85.823905, 39.9267692","Fishers, IN",Fishers, IN,12/17/14 2:05 PM,1418825153
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/14 1:51 AM,1418694663
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/14 3:35 AM,1418700940
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/14 4:31 AM,1418704293
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/14 5:21 AM,1418707292
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/14 7:56 PM,1418759769
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 12:11 AM,1418775119
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 1:34 AM,1418780063
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 3:13 AM,1418786001
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 4:43 AM,1418791386
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 4:45 AM,1418791525
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 4:53 AM,1418791984
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 4:56 AM,1418792178
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 4:57 AM,1418792255
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 5:06 AM,1418792799
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 5:31 AM,1418794304
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 5:41 AM,1418794881
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 5:46 AM,1418795218
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 5:51 AM,1418795470
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 7:19 AM,1418800777
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 2:21 PM,1418826063
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 2:21 PM,1418826086
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 2:21 PM,1418826105
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 2:25 PM,1418826328
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 2:33 PM,1418826803
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 2:42 PM,1418827355
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 2:45 PM,1418827542
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 2:47 PM,1418827634
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 2:58 PM,1418828290
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 3:05 PM,1418828758
Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/14 3:08 PM,1418828898
Polygon,"-90.388584, 38.766631; -90.388584, 38.832241; -90.270067, 38.832241; -90.270067, 38.766631","Florissant, MO",Florissant, MO,12/17/14 5:57 AM,1418795827
Polygon,"-81.91994, 35.292822; -81.91994, 35.370014; -81.796739, 35.370014; -81.796739, 35.292822","Forest City, NC",Forest City, NC,12/17/14 5:30 AM,1418794241
Polygon,"-76.902529, 38.825445; -76.902529, 38.880084; -76.829437, 38.880084; -76.829437, 38.825445","Forestville, MD",Forestville, MD,12/16/14 10:42 PM,1418769735
Polygon,"-80.20811, 26.080935; -80.20811, 26.219801; -80.0902351, 26.219801; -80.0902351, 26.080935","Fort Lauderdale, FL",Fort Lauderdale, FL,12/17/14 2:28 AM,1418783298
Polygon,"-80.20811, 26.080935; -80.20811, 26.219801; -80.0902351, 26.219801; -80.0902351, 26.080935","Fort Lauderdale, FL",Fort Lauderdale, FL,12/17/14 7:53 AM,1418802810
Polygon,"-85.336872, 40.95926; -85.336872, 41.214574; -85.003231, 41.214574; -85.003231, 40.95926","Fort Wayne, IN",Fort Wayne, IN,12/17/14 12:07 AM,1418774831
Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/14 1:55 PM,1418824526
Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/14 2:18 PM,1418825895
Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/14 2:29 PM,1418826544
Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/14 2:39 PM,1418827150
Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/14 2:40 PM,1418827239
Polygon,"-122.990493, 44.9098742; -122.990493, 44.962335; -122.9553031, 44.962335; -122.9553031, 44.9098742","Four Corners, OR",Four Corners, OR,12/17/14 1:17 AM,1418779061
Polygon,"-95.233093, 29.460644; -95.233093, 29.563312; -95.145844, 29.563312; -95.145844, 29.460644","Friendswood, TX",Friendswood, TX,12/16/14 1:37 PM,1418737038
Polygon,"-77.675429, 38.763188; -77.675429, 38.821247; -77.579294, 38.821247; -77.579294, 38.763188","Gainesville, VA",Gainesville, VA,12/17/14 1:58 PM,1418824703
Polygon,"-77.675429, 38.763188; -77.675429, 38.821247; -77.579294, 38.821247; -77.579294, 38.763188","Gainesville, VA",Gainesville, VA,12/17/14 2:29 PM,1418826545
Polygon,"-96.706144, 32.829815; -96.706144, 32.985469; -96.537124, 32.985469; -96.537124, 32.829815","Garland, TX",Garland, TX,12/17/14 2:39 PM,1418827152
Polygon,"-74.385583, 41.3826749; -74.385583, 41.424517; -74.302521, 41.424517; -74.302521, 41.3826749","Goshen, NY",Goshen, NY,12/16/14 8:51 PM,1418763116
Polygon,"-108.662336, 39.0336021; -108.662336, 39.149899; -108.486897, 39.149899; -108.486897, 39.0336021","Grand Junction, CO",Grand Junction, CO,12/17/14 2:09 PM,1418825381
Polygon,"-97.065649, 32.720529; -97.065649, 32.816653; -96.924017, 32.816653; -96.924017, 32.720529","Grand Prairie, TX",Grand Prairie, TX,12/17/14 2:01 PM,1418824881
Polygon,"-97.129669, 32.8785707; -97.129669, 32.985097; -97.029639, 32.985097; -97.029639, 32.8785707","Grapevine, TX",Grapevine, TX,12/17/14 2:52 AM,1418784771
Polygon,"-97.129669, 32.8785707; -97.129669, 32.985097; -97.029639, 32.985097; -97.029639, 32.8785707","Grapevine, TX",Grapevine, TX,12/17/14 3:00 AM,1418785213
Polygon,"-82.434848, 34.687331; -82.434848, 35.662316; -77.2986798, 35.662316; -77.2986798, 34.687331","Greenville, NC",Greenville, NC,12/16/14 2:47 AM,1418698057
Polygon,"-87.204569, 30.3419; -87.204569, 30.381814; -87.117593, 30.381814; -87.117593, 30.3419","Gulf Breeze, FL",Gulf Breeze, FL,12/17/14 1:54 PM,1418824495
Polygon,"-106.950952, 38.529693; -106.950952, 38.5590314; -106.911464, 38.5590314; -106.911464, 38.529693","Gunnison, CO",Gunnison, CO,12/17/14 2:10 PM,1418825448
Polygon,"-74.015657, 40.788742; -74.015657, 40.79885; -73.996756, 40.79885; -73.996756, 40.788742","Guttenberg, NJ",Guttenberg, NJ,12/16/14 1:43 AM,1418694192
Polygon,"-76.451006, 36.989568; -76.451006, 37.112225; -76.273546, 37.112225; -76.273546, 36.989568","Hampton, VA",Hampton, VA,12/16/14 1:35 AM,1418693733
Polygon,"-76.451006, 36.989568; -76.451006, 37.112225; -76.273546, 37.112225; -76.273546, 36.989568","Hampton, VA",Hampton, VA,12/16/14 1:43 AM,1418694188
Polygon,"-76.451006, 36.989568; -76.451006, 37.112225; -76.273546, 37.112225; -76.273546, 36.989568","Hampton, VA",Hampton, VA,12/16/14 7:28 PM,1418758128
Polygon,"-73.989995, 41.175378; -73.989995, 41.220963; -73.939629, 41.220963; -73.939629, 41.175378","Haverstraw, NY",Haverstraw, NY,12/16/14 11:04 PM,1418771063
Polygon,"-118.378926, 33.893614; -118.378926, 33.934522; -118.31335, 33.934522; -118.31335, 33.893614","Hawthorne, CA",Hawthorne, CA,12/16/14 11:19 AM,1418728750
Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/16/14 3:14 PM,1418742889
Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/16/14 3:19 PM,1418743158
Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/17/14 1:57 AM,1418781478
Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/17/14 2:54 PM,1418828063
Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/17/14 2:58 PM,1418828319
Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/17/14 3:10 PM,1418829010
Polygon,"-74.915881, 40.617059; -74.915881, 40.682056; -74.866246, 40.682056; -74.866246, 40.617059","High Bridge, NJ",High Bridge, NJ,12/17/14 3:00 PM,1418828418
Polygon,"-80.073291, 35.911849; -80.073291, 36.07826; -79.9174263, 36.07826; -79.9174263, 35.911849","High Point, NC",High Point, NC,12/16/14 1:09 AM,1418692199
Polygon,"-80.073291, 35.911849; -80.073291, 36.07826; -79.9174263, 36.07826; -79.9174263, 35.911849","High Point, NC",High Point, NC,12/17/14 2:29 AM,1418783364
Polygon,"-74.044085, 40.7336; -74.044085, 40.7591594; -74.020431, 40.7591594; -74.020431, 40.7336","Hoboken, NJ",Hoboken, NJ,12/17/14 12:25 AM,1418775904
Polygon,"-74.044085, 40.7336; -74.044085, 40.7591594; -74.020431, 40.7591594; -74.020431, 40.7336","Hoboken, NJ",Hoboken, NJ,12/17/14 4:35 AM,1418790931
Polygon,"-71.0350753, 42.118613; -71.0350753, 42.1689966; -70.976781, 42.1689966; -70.976781, 42.118613","Holbrook, MA",Holbrook, MA,12/17/14 4:00 AM,1418788835
Polygon,"-80.248975, 25.9862279; -80.248975, 26.093132; -80.107808, 26.093132; -80.107808, 25.9862279","Hollywood, FL",Hollywood, FL,12/16/14 3:42 AM,1418701349
Polygon,"-80.248975, 25.9862279; -80.248975, 26.093132; -80.107808, 26.093132; -80.107808, 25.9862279","Hollywood, FL",Hollywood, FL,12/16/14 3:26 PM,1418743589
Polygon,"-80.248975, 25.9862279; -80.248975, 26.093132; -80.107808, 26.093132; -80.107808, 25.9862279","Hollywood, FL",Hollywood, FL,12/17/14 2:40 PM,1418827218
Polygon,"-80.248975, 25.9862279; -80.248975, 26.093132; -80.107808, 26.093132; -80.107808, 25.9862279","Hollywood, FL",Hollywood, FL,12/17/14 2:41 PM,1418827270
Polygon,"-80.526237, 25.440567; -80.526237, 25.5183308; -80.3779961, 25.5183308; -80.3779961, 25.440567","Homestead, FL",Homestead, FL,12/17/14 2:54 PM,1418828052
Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/16/14 8:03 AM,1418717014
Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/16/14 8:05 AM,1418717113
Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/16/14 8:26 PM,1418761601
Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/17/14 3:59 AM,1418788747
Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/17/14 4:33 AM,1418790825
Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/16/14 6:37 AM,1418711852
Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/16/14 7:29 PM,1418758176
Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/14 2:49 AM,1418784547
Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/14 2:06 PM,1418825170
Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/14 2:10 PM,1418825431
Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/14 2:27 PM,1418826446
Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/14 2:33 PM,1418826789
Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/14 2:44 PM,1418827477
Polygon,"-81.494466, 41.208066; -81.494466, 41.277286; -81.380598, 41.277286; -81.380598, 41.208066","Hudson, OH",Hudson, OH,12/17/14 3:01 PM,1418828463
Polygon,"-82.5304326, 38.375981; -82.5304326, 38.439347; -82.349236, 38.439347; -82.349236, 38.375981","Huntington, WV",Huntington, WV,12/17/14 2:45 PM,1418827517
Polygon,"-97.966318, 38.02387; -97.966318, 38.108414; -97.849296, 38.108414; -97.849296, 38.02387","Hutchinson, KS",Hutchinson, KS,12/17/14 2:56 PM,1418828161
Polygon,"-86.348441, 39.631677; -86.348441, 39.927448; -85.937404, 39.927448; -85.937404, 39.631677","Indianapolis, IN",Indianapolis, IN,12/17/14 2:13 PM,1418825633
Polygon,"-86.348441, 39.631677; -86.348441, 39.927448; -85.937404, 39.927448; -85.937404, 39.631677","Indianapolis, IN",Indianapolis, IN,12/17/14 3:08 PM,1418828914
Polygon,"-86.348441, 39.631677; -86.348441, 39.927448; -85.937404, 39.927448; -85.937404, 39.631677","Indianapolis, IN",Indianapolis, IN,12/17/14 3:11 PM,1418829119
Polygon,"-91.6110574, 41.599181; -91.6110574, 41.6955258; -91.463067, 41.6955258; -91.463067, 41.599181","Iowa City, IA",Iowa City, IA,12/17/14 2:26 PM,1418826416
Polygon,"-91.6110574, 41.599181; -91.6110574, 41.6955258; -91.463067, 41.6955258; -91.463067, 41.599181","Iowa City, IA",Iowa City, IA,12/17/14 2:28 PM,1418826513
Polygon,"-97.034184, 32.771786; -97.034184, 32.956048; -96.888782, 32.956048; -96.888782, 32.771786","Irving, TX",Irving, TX,12/16/14 12:58 AM,1418691485
Polygon,"-97.034184, 32.771786; -97.034184, 32.956048; -96.888782, 32.956048; -96.888782, 32.771786","Irving, TX",Irving, TX,12/16/14 6:17 AM,1418710636
Polygon,"-97.034184, 32.771786; -97.034184, 32.956048; -96.888782, 32.956048; -96.888782, 32.771786","Irving, TX",Irving, TX,12/16/14 4:10 PM,1418746235
Polygon,"-74.107995, 40.666879; -74.107995, 40.769124; -74.0253309, 40.769124; -74.0253309, 40.666879","Jersey City, NJ",Jersey City, NJ,12/16/14 8:28 PM,1418761730
Polygon,"-74.107995, 40.666879; -74.107995, 40.769124; -74.0253309, 40.769124; -74.0253309, 40.666879","Jersey City, NJ",Jersey City, NJ,12/17/14 2:37 PM,1418827070
Polygon,"-94.845486, 38.868002; -94.845486, 39.332095; -94.3854414, 39.332095; -94.3854414, 38.868002","Kansas City, MO",Kansas City, MO,12/17/14 2:07 PM,1418825231
Polygon,"-97.9136928, 28.871667; -97.9136928, 28.902158; -97.887751, 28.902158; -97.887751, 28.871667","Karnes City, TX",Karnes City, TX,12/16/14 10:36 AM,1418726166
Polygon,"-95.87417, 29.7367727; -95.87417, 29.8312188; -95.774936, 29.8312188; -95.774936, 29.7367727","Katy, TX",Katy, TX,12/16/14 5:14 AM,1418706863
Polygon,"-95.87417, 29.7367727; -95.87417, 29.8312188; -95.774936, 29.8312188; -95.774936, 29.7367727","Katy, TX",Katy, TX,12/17/14 2:48 AM,1418784489
Polygon,"-80.3893437, 25.628844; -80.3893437, 25.7151276; -80.304896, 25.7151276; -80.304896, 25.628844","Kendall, FL",Kendall, FL,12/17/14 2:01 PM,1418824915
Polygon,"-80.3893437, 25.628844; -80.3893437, 25.7151276; -80.304896, 25.7151276; -80.304896, 25.628844","Kendall, FL",Kendall, FL,12/17/14 2:41 PM,1418827265
Polygon,"-80.178736, 25.664881; -80.178736, 25.728994; -80.146468, 25.728994; -80.146468, 25.664881","Key Biscayne, FL",Key Biscayne, FL,12/17/14 1:53 PM,1418824400
Polygon,"-80.178736, 25.664881; -80.178736, 25.728994; -80.146468, 25.728994; -80.146468, 25.664881","Key Biscayne, FL",Key Biscayne, FL,12/17/14 1:58 PM,1418824718
Polygon,"-80.178736, 25.664881; -80.178736, 25.728994; -80.146468, 25.728994; -80.146468, 25.664881","Key Biscayne, FL",Key Biscayne, FL,12/17/14 1:59 PM,1418824797
Polygon,"-80.178736, 25.664881; -80.178736, 25.728994; -80.146468, 25.728994; -80.146468, 25.664881","Key Biscayne, FL",Key Biscayne, FL,12/17/14 2:07 PM,1418825220
Polygon,"-81.812436, 24.54394; -81.812436, 24.594749; -81.729079, 24.594749; -81.729079, 24.54394","Key West, FL",Key West, FL,12/16/14 4:15 PM,1418746538
Polygon,"-81.812436, 24.54394; -81.812436, 24.594749; -81.729079, 24.594749; -81.729079, 24.54394","Key West, FL",Key West, FL,12/16/14 11:42 PM,1418773339
Polygon,"-94.916194, 32.3533194; -94.916194, 32.425799; -94.8069567, 32.425799; -94.8069567, 32.3533194","Kilgore, TX",Kilgore, TX,12/17/14 2:12 PM,1418825535
Polygon,"-84.19397, 35.831436; -84.19397, 36.133505; -83.733713, 36.133505; -83.733713, 35.831436","Knoxville, TN",Knoxville, TN,12/17/14 1:46 PM,1418823970
Polygon,"-96.120064, 41.164025; -96.120064, 41.1908735; -96.005058, 41.1908735; -96.005058, 41.164025","La Vista, NE",La Vista, NE,12/17/14 2:47 PM,1418827622
Polygon,"-74.420492, 40.844743; -74.420492, 40.902021; -74.340821, 40.902021; -74.340821, 40.844743","Lake Hiawatha, NJ",Lake Hiawatha, NJ,12/16/14 4:51 AM,1418705461
Polygon,"-82.042715, 27.968692; -82.042715, 28.13051; -81.902695, 28.13051; -81.902695, 27.968692","Lakeland, FL",Lakeland, FL,12/16/14 10:20 PM,1418768447
Polygon,"-105.193475, 39.60973; -105.193475, 39.761974; -105.053164, 39.761974; -105.053164, 39.60973","Lakewood, CO",Lakewood, CO,12/16/14 2:51 PM,1418741491
Polygon,"-81.8375, 41.4632453; -81.8375, 41.49759; -81.768603, 41.49759; -81.768603, 41.4632453","Lakewood, OH",Lakewood, OH,12/17/14 2:45 PM,1418827558
Polygon,"-115.384091, 36.129459; -115.384091, 36.336251; -115.062159, 36.336251; -115.062159, 36.129459","Las Vegas, NV",Las Vegas, NV,12/16/14 12:34 PM,1418733242
Polygon,"-115.384091, 36.129459; -115.384091, 36.336251; -115.062159, 36.336251; -115.062159, 36.129459","Las Vegas, NV",Las Vegas, NV,12/17/14 2:04 PM,1418825071
Polygon,"-115.384091, 36.129459; -115.384091, 36.336251; -115.062159, 36.336251; -115.062159, 36.129459","Las Vegas, NV",Las Vegas, NV,12/17/14 3:08 PM,1418828914
Polygon,"-77.569305, 37.606827; -77.569305, 37.680986; -77.475442, 37.680986; -77.475442, 37.606827","Laurel, VA",Laurel, VA,12/16/14 6:31 PM,1418754712
Polygon,"-96.806031, 40.710053; -96.806031, 40.896417; -96.5870939, 40.896417; -96.5870939, 40.710053","Lincoln, NE",Lincoln, NE,12/17/14 3:30 AM,1418787059
Polygon,"-87.762295, 41.997147; -87.762295, 42.0154328; -87.709069, 42.0154328; -87.709069, 41.997147","Lincolnwood, IL",Lincolnwood, IL,12/16/14 11:49 PM,1418773742
Polygon,"-87.762295, 41.997147; -87.762295, 42.0154328; -87.709069, 42.0154328; -87.709069, 41.997147","Lincolnwood, IL",Lincolnwood, IL,12/16/14 11:52 PM,1418773924
Polygon,"-118.250227, 33.732905; -118.250227, 33.885438; -118.0631938, 33.885438; -118.0631938, 33.732905","Long Beach, CA",Long Beach, CA,12/16/14 3:03 AM,1418699038
Polygon,"-118.250227, 33.732905; -118.250227, 33.885438; -118.0631938, 33.885438; -118.0631938, 33.732905","Long Beach, CA",Long Beach, CA,12/16/14 3:05 AM,1418699151
Polygon,"-118.250227, 33.732905; -118.250227, 33.885438; -118.0631938, 33.885438; -118.0631938, 33.732905","Long Beach, CA",Long Beach, CA,12/16/14 10:04 PM,1418767487
Polygon,"-118.250227, 33.732905; -118.250227, 33.885438; -118.0631938, 33.885438; -118.0631938, 33.732905","Long Beach, CA",Long Beach, CA,12/17/14 3:11 PM,1418829112
Polygon,"-82.292185, 41.401871; -82.292185, 41.4852105; -82.096884, 41.4852105; -82.096884, 41.401871","Lorain, OH",Lorain, OH,12/17/14 3:13 PM,1418829229
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 4:28 AM,1418704095
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 5:37 AM,1418708232
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 6:27 AM,1418711240
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 6:58 AM,1418713121
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 3:35 PM,1418744150
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 3:48 PM,1418744908
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 7:20 PM,1418757625
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:04 PM,1418760276
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:08 PM,1418760526
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:09 PM,1418760557
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:09 PM,1418760570
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:09 PM,1418760587
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:10 PM,1418760604
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:10 PM,1418760633
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:12 PM,1418760726
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:12 PM,1418760748
Polygon,"-118.668404, 33.704538; -118.668404, 34.337041; -118.155409, 34.337041; -118.155409, 33.704538","Los Angeles, CA",Los Angeles, CA,12/16/14 8:12 PM,1418760767
